Gender,Income,DaysWithoutFrequency,LifetimeValue,UseByTime,WaterActivities,FitnessActivities,TeamActivities,RacketActivities,CombatActivities,SpecialActivities,NumberOfFrequencies,AttendedClasses,NumberOfReferences,Dropout,EnrolledTime,DaysSinceLastVisit,LazinessIndex
1,1800.0,7,92.7,0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0,0,0,101,7,0.8654104979811574
1,0.0,48,330.4,0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,28,0,1,344,99,0.8871331828442438
1,0.0,19,556.2,0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,36,0,1,483,558,0.5981630309988519
0,2410.0,92,313.9,0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0,1,377,325,1.0
1,0.0,65,225.2,0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2,0,1,194,117,1.0
1,1040.0,65,889.8,0,1.0,0.0,0.0,0.0,0.0,0.0,86.0,3,0,1,669,1309,1.0
0,2470.0,64,126.1,0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0,0,1,125,1570,0.8523864195505987
0,2700.0,2,90.2,0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,7,0,0,69,2,0.4471744471744472
0,1690.0,23,283.2,0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0,0,1,904,969,0.9333999333999334
1,2160.0,47,40.4,0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0,1,68,588,0.868787928489421
0,1060.0,28,110.5,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0,0,1,285,318,0.9343939642447106
0,2280.0,97,73.6,0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0,0,1,148,1603,0.7929606625258799
0,1940.0,14,194.5,0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,0,0,1,1196,156,0.819583401672954
0,1590.0,313,65.6,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,1,321,1500,1.0
0,5030.0,33,119.6,0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0,0,1,123,1277,0.8244998244998245
1,3250.0,2,837.55,0,0.0,1.0,0.0,0.0,0.0,0.0,158.0,0,0,0,940,2,0.7703788748564868
0,0.0,5,147.2,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2,0,0,51,5,0.41860465116279066
0,2260.0,45,57.6,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,1,73,1471,0.9343939642447106
1,1610.0,343,68.2,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,1,357,1849,1.0
1,2310.0,217,80.2,0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0,0,1,260,1723,0.949161159125572
0,1300.0,132,101.6,0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,1,169,1638,1.0
1,3830.0,3,255.2,1,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0,0,1,276,3,0.9032570138664947
0,2750.0,36,134.1,0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1,0,1,170,1505,0.9102333931777379
0,1490.0,184,37.6,0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0,0,1,205,1690,0.8274672187715666
1,2590.0,85,101.6,0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,1,121,961,1.0
1,3790.0,105,253.2,1,0.0,1.0,0.0,0.0,0.0,0.0,48.0,0,0,1,1401,562,0.9661074394170479
0,2170.0,65,71.6,1,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0,0,1,150,1618,0.8274672187715666
0,3030.0,89,161.6,0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5,0,1,217,1275,1.0
0,2020.0,52,190.0,0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0,0,1,510,532,0.9671969821223553
0,4720.0,14,56.6,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,52,1098,0.9333999333999334
1,1980.0,36,66.0,0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,0,149,36,0.9696693964209888
1,1820.0,2,47.6,0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0,1,30,1092,0.6003996003996004
0,1960.0,58,103.6,0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0,0,1,115,1245,0.985287626894218
1,1690.0,32,133.6,0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,0,0,1,176,825,0.9015909463670657
0,2360.0,175,37.6,0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0,0,1,196,1681,0.7929606625258799
1,3840.0,80,348.6,0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,0,0,1,345,591,1.0
1,3540.0,94,257.6,0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,10,0,1,253,1338,1.0
0,2670.0,39,391.05,0,0.0,1.0,0.0,0.0,0.0,0.0,167.0,0,0,1,548,1373,0.8833138856476079
0,2130.0,64,124.5,0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0,0,1,186,857,0.9835984910611776
0,2600.0,80,597.2,0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,61,0,1,723,499,0.8851894374282434
1,2530.0,49,323.2,0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,47,0,1,334,1555,0.7703788748564868
1,1660.0,52,460.8,0,0.0,1.0,0.0,0.0,0.0,0.0,111.0,0,0,1,946,563,0.9671969821223553
1,4360.0,247,134.6,0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0,0,1,253,1753,1.0
1,5070.0,1,165.6,1,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0,0,1,406,1,0.6036532827847665
0,550.0,223,285.0,0,0.0,0.0,0.0,0.0,0.0,1.0,69.0,0,0,0,752,223,0.8824221046443269
1,1840.0,0,318.6,0,1.0,0.0,0.0,0.0,0.0,0.0,64.0,63,0,0,414,0,0.19632606199770386
0,2000.0,51,43.6,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0,0,1,59,1325,0.9661074394170479
0,5450.0,40,345.4,0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0,0,1,281,154,0.9507954731835329
1,1970.0,46,65.4,0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0,0,1,85,503,0.9264381344710901
1,1510.0,43,74.1,0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0,0,1,61,888,0.819583401672954
0,1150.0,1,290.6,0,0.0,1.0,0.0,0.0,0.0,0.0,94.0,0,0,0,395,1,0.6360327570518653
0,1660.0,147,526.3,0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0,0,1,1079,261,1.0
0,910.0,33,71.7,0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0,0,1,71,206,0.9507954731835329
0,2390.0,46,48.6,0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0,0,1,67,738,0.9671969821223553
1,2050.0,54,465.3,0,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0,0,0,1123,54,0.9499624718538904
0,5170.0,142,156.1,0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,13,0,1,316,1555,0.799081515499426
0,1790.0,63,81.6,0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0,0,1,381,1337,1.0
0,1730.0,13,53.6,0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0,0,1,35,1085,0.8001998001998002
0,2160.0,175,137.6,0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3,0,1,248,1393,1.0
0,6240.0,45,615.91,0,0.0,1.0,0.0,0.0,0.0,0.0,125.0,0,0,0,780,45,0.9807729282830225
0,2050.0,102,203.4,0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0,0,1,321,1289,1.0
1,0.0,50,273.6,0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,5,0,1,225,712,0.9425947187141217
1,0.0,22,1551.05,0,1.0,0.0,1.0,0.0,0.0,0.0,100.0,93,1,0,1519,22,0.9203821656050956
1,0.0,5,654.7,0,1.0,0.0,0.0,0.0,0.0,0.0,64.0,60,0,0,572,5,0.5981630309988519
1,1750.0,9,45.1,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,0,28,9,0.8571428571428572
0,2040.0,49,65.6,0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,1,78,1106,0.9821428571428571
1,2290.0,42,201.2,0,0.0,1.0,0.0,0.0,0.0,0.0,82.0,0,0,1,1340,553,0.868787928489421
0,1720.0,33,85.9,0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0,0,1,91,323,0.868787928489421
1,1060.0,39,80.3,0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,0,0,1,75,363,0.9179924553058881
0,2140.0,4,53.6,0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0,0,1,53,1115,0.8001998001998002
1,0.0,94,165.4,0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6,0,1,160,355,1.0
0,1930.0,204,59.5,0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0,0,0,238,204,0.8851894374282434
1,1780.0,10,1817.8,0,0.0,0.0,0.0,0.0,1.0,0.0,302.0,0,1,0,1653,10,0.9343939642447106
0,1790.0,56,109.6,0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,0,0,1,180,1562,0.7239475500345065
1,980.0,90,413.6,0,0.0,0.0,0.0,0.0,1.0,0.0,75.0,0,0,1,640,1277,1.0
0,1250.0,37,83.6,0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0,0,1,153,1342,0.9622570296282318
0,2060.0,65,164.2,0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0,0,1,249,1491,1.0
1,0.0,230,691.7,0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,7,0,1,635,687,1.0
0,2630.0,168,138.7,0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0,0,1,352,1674,0.8619737750172533
1,2320.0,49,83.6,0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0,0,1,91,1354,0.9666611101850309
0,1270.0,5,259.2,0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,0,0,1,634,884,0.9015909463670657
1,2760.0,2,284.4,0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,0,0,0,759,2,0.8889711324944486
0,1200.0,18,60.4,0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3,0,1,54,342,0.3870402802101576
1,2080.0,34,108.5,0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0,0,1,422,388,0.9756216479765968
0,1330.0,28,101.5,0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0,0,1,253,170,0.9671969821223553
1,5600.0,1,1370.9,0,0.0,1.0,0.0,0.0,0.0,0.0,192.0,164,0,0,1665,1,0.732108687332568
0,4250.0,49,380.4,0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,0,0,1,356,100,0.9677523379554982
1,1910.0,87,92.9,0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4,0,1,140,377,1.0
0,2270.0,308,47.2,0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0,0,1,324,1814,0.8274672187715666
0,0.0,35,1597.17,0,1.0,0.0,0.0,0.0,0.0,0.0,177.0,169,0,1,1322,492,0.9138920780711826
1,4860.0,1,457.1,0,1.0,0.0,0.0,0.0,0.0,0.0,64.0,54,0,0,652,1,0.31113662456946045
1,3010.0,0,101.6,0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0,0,1,65,888,0.7002997002997002
0,4850.0,271,283.2,0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,1,426,1777,1.0
0,2120.0,36,98.4,0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0,1,102,493,0.8823010151537443
0,1900.0,0,452.2,1,0.0,1.0,0.0,0.0,0.0,0.0,63.0,0,0,1,765,0,0.7500480676792924
1,1830.0,43,106.8,0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0,0,1,148,500,0.9835984910611776
0,980.0,35,106.9,0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0,0,1,126,325,0.9671969821223553
1,2640.0,57,192.45,0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,0,0,1,341,1563,0.8274672187715666
0,2460.0,42,278.6,0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,0,0,1,287,499,0.8970133882595263
0,2240.0,46,43.6,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,1,65,1290,0.9507954731835329
0,2090.0,49,45.4,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2,0,1,112,1293,0.8851894374282434
0,1540.0,34,427.6,0,1.0,0.0,0.0,0.0,1.0,0.0,34.0,24,0,1,596,52,0.9743523980507822
0,1610.0,76,83.6,0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0,0,1,128,707,1.0
1,3540.0,49,125.85,0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,0,0,1,154,1323,0.868787928489421
1,0.0,281,515.6,0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8,0,0,635,281,1.0
1,2820.0,46,151.8,0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0,0,1,371,1472,0.9333222203700617
1,2690.0,269,88.6,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,284,1091,1.0
0,2190.0,0,38.5,0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0,0,0,31,0,0.5337995337995338
1,2210.0,35,150.7,0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,9,0,1,159,828,0.7129735935706085
0,1570.0,2,257.1,0,0.0,1.0,0.0,0.0,0.0,0.0,106.0,2,0,0,393,2,0.6815286624203822
0,2460.0,11,203.7,0,0.0,1.0,0.0,0.0,0.0,0.0,51.0,0,0,1,239,153,0.6719698212235525
0,1800.0,47,155.65,0,0.0,1.0,1.0,0.0,0.0,0.0,40.0,1,0,1,151,527,0.8851894374282434
0,4270.0,10,180.2,0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,3,0,0,181,10,0.7129735935706085
1,1610.0,2,43.7,0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0,0,0,37,2,0.727024567788899
0,0.0,243,233.2,0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,10,0,1,409,1751,1.0
0,3060.0,42,120.4,0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0,0,1,308,93,0.8909487459105779
0,1670.0,48,262.2,0,0.0,1.0,0.0,0.0,0.0,0.0,54.0,0,0,1,609,559,0.9343939642447106
1,1710.0,54,976.2,0,0.0,1.0,0.0,0.0,0.0,0.0,373.0,1,0,0,1800,54,0.9507954731835329
0,0.0,5,1090.1,0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,60,0,0,685,5,0.5327102803738317
0,3840.0,104,175.2,0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0,0,0,212,104,0.9677523379554982
0,2720.0,2,170.4,0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,0,0,1,204,458,0.7211743480400197
0,1970.0,5,495.75,1,0.0,1.0,0.0,0.0,0.0,0.0,200.0,0,0,1,1267,97,0.8871331828442438
1,1680.0,11,83.6,0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0,0,1,61,1072,0.7002997002997002
0,1290.0,67,133.6,0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0,0,1,190,860,0.8359849106117763
1,2450.0,44,162.85,0,0.0,1.0,0.0,0.0,0.0,0.0,115.0,0,0,1,377,1318,0.9507954731835329
1,1610.0,50,83.6,0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,0,0,1,120,1415,0.9516285069332473
0,3710.0,158,202.0,0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,0,0,1,359,1664,0.8964803312629399
1,0.0,2,1088.3,0,1.0,0.0,0.0,0.0,0.0,0.0,112.0,95,0,0,1137,2,0.7129735935706085
1,3940.0,14,196.7,0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,0,0,1,232,841,0.7668997668997669
0,3410.0,238,265.7,0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,17,0,1,370,1746,1.0
0,2500.0,82,338.6,0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,47,0,1,321,1269,1.0
0,1570.0,44,68.6,0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3,0,1,59,1470,0.7627520759193357
0,0.0,37,778.8,0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,31,0,1,696,1104,0.8851894374282434
0,0.0,49,353.6,0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,26,0,1,343,842,0.7703788748564868
0,2680.0,58,332.1,0,1.0,0.0,0.0,0.0,1.0,0.0,31.0,0,0,1,653,750,0.9835984910611776
1,1480.0,41,105.4,0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,0,0,1,157,521,0.8851894374282434
0,0.0,23,80.2,0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5,0,0,50,23,0.649859943977591
0,1660.0,12,298.9,0,0.0,1.0,0.0,0.0,0.0,0.0,140.0,0,0,1,468,245,0.6922287766093871
1,1450.0,46,97.0,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,1,200,1290,0.9835984910611776
0,2070.0,14,47.4,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,1,28,338,0.8571428571428572
1,1790.0,145,307.6,0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0,0,1,330,938,1.0
0,3140.0,273,43.6,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,1,294,730,1.0
0,6780.0,35,750.1,0,0.0,1.0,0.0,0.0,0.0,0.0,79.0,69,0,0,785,35,0.8564867967853043
0,1310.0,321,1057.29,1,1.0,0.0,0.0,0.0,0.0,0.0,287.0,10,0,1,1413,413,0.9671969821223553
1,2720.0,22,157.35,0,0.0,1.0,0.0,0.0,0.0,1.0,24.0,3,0,1,676,815,1.0
0,1960.0,70,70.6,1,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0,0,1,285,892,0.7668997668997669
1,0.0,5,751.47,0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,27,0,0,747,5,0.5222929936305732
0,1880.0,7,38.5,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,0,21,7,0.8571428571428572
1,2390.0,211,742.9,0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0,0,1,694,262,1.0
1,2090.0,47,147.2,0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,0,0,1,361,1553,0.8334027488546439
1,6820.0,23,60.4,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,1,41,377,0.9268649439297904
1,0.0,89,468.15,0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,50,0,1,600,107,1.0
0,0.0,15,218.4,0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,26,0,1,273,157,0.42594718714121704
0,2410.0,275,43.2,0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0,0,1,303,1781,0.41338854382332646
1,0.0,0,719.2,0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,91,0,0,773,0,0.06759906759906764
0,2430.0,183,95.2,0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0,0,1,350,1689,0.8619737750172533
1,1610.0,54,756.1,0,0.0,1.0,0.0,0.0,0.0,0.0,272.0,0,0,1,1254,511,0.9558628806826541
1,0.0,44,275.85,0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,18,0,1,257,1132,0.9339498018494056
1,5070.0,1,265.4,0,0.0,0.0,0.0,0.0,0.0,1.0,87.0,0,0,0,296,1,0.6227652944070854
1,4420.0,26,1789.7,0,1.0,0.0,0.0,0.0,0.0,0.0,141.0,0,0,1,1776,44,0.9835984910611776
0,3250.0,49,73.6,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,1,55,1445,0.9636495819701927
0,3590.0,45,51.6,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,1,64,1319,0.9671969821223553
0,1780.0,50,30.0,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,1,55,507,0.9516285069332473
0,1560.0,0,78.5,0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0,0,0,917,0,0.9000999000999002
1,1640.0,15,83.6,0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0,0,1,67,1063,0.8667998667998669
1,3060.0,153,45.1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,156,1659,0.9654934437543133
0,1900.0,23,43.6,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,1,30,952,0.9000999000999002
0,2510.0,2,342.2,0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0,0,1,400,1060,0.8667998667998669
0,1450.0,32,173.6,0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,6,0,1,87,1428,0.6555683122847302
0,6660.0,114,134.6,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,124,1088,1.0
1,5380.0,219,863.2,0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0,0,0,1006,219,1.0
0,1950.0,174,87.2,0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0,0,1,293,1680,0.7929606625258799
0,2870.0,54,458.0,0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0,0,1,425,344,0.9507954731835329
1,0.0,40,80.6,0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0,0,1,68,702,0.9179924553058881
1,2550.0,1,83.6,0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0,0,1,240,883,0.5337995337995338
0,4990.0,48,220.05,0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,14,0,1,299,413,0.8833138856476079
0,1700.0,60,102.5,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,1,91,1270,0.9835984910611776
0,2020.0,94,85.95,0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0,0,149,94,0.9516285069332473
1,2800.0,54,301.35,0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,30,0,1,374,1241,0.9425947187141217
0,0.0,105,759.6,0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,42,0,1,766,488,1.0
1,3100.0,30,47.6,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,31,1000,0.9333999333999334
1,1780.0,10,83.6,0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0,0,1,141,953,0.8667998667998669
1,2590.0,62,258.6,0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0,0,1,256,724,1.0
1,1150.0,41,126.6,0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0,0,1,138,834,0.36854190585533875
0,5230.0,69,525.5,0,1.0,1.0,0.0,0.0,0.0,0.0,31.0,3,0,1,444,1256,1.0
1,1820.0,49,65.4,0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0,0,1,98,560,0.868787928489421
0,1990.0,25,43.9,0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0,0,1,48,379,0.9268649439297904
1,0.0,46,569.0,0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,43,0,1,743,160,0.9425947187141217
0,1920.0,226,132.4,0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0,0,0,394,226,0.8964803312629399
1,4830.0,92,1224.16,0,0.0,1.0,0.0,0.0,0.0,0.0,146.0,0,0,0,1701,92,1.0
0,1950.0,28,95.1,0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,1,111,1053,0.9736911339121284
0,2040.0,1,119.6,0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,0,0,1,238,883,0.7002997002997002
0,1680.0,48,59.6,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,1,85,1413,0.9838761689777491
0,1600.0,51,179.5,0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0,1,535,1325,0.9507954731835329
1,2360.0,42,312.7,0,0.0,1.0,0.0,0.0,0.0,0.0,159.0,0,0,1,863,673,0.9193808448887456
1,1490.0,39,466.5,0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0,0,1,515,300,0.9838761689777491
1,2420.0,74,518.8,0,0.0,0.0,0.0,0.0,1.0,0.0,81.0,0,0,1,549,1379,1.0
0,1540.0,169,37.6,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,173,1675,0.9654934437543133
0,2790.0,3,141.6,0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,24,0,1,151,1190,0.48335246842709534
1,1350.0,184,33.6,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,1,197,1690,0.8964803312629399
1,1260.0,23,100.6,0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0,0,1,129,1241,0.9343939642447106
0,3280.0,46,499.2,0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,45,0,1,396,1554,0.25373134328358216
1,1260.0,30,116.6,0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0,0,1,190,203,0.8276753403412028
0,7540.0,2,266.1,0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0,0,0,967,2,0.8635122838944496
1,1210.0,57,40.4,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,1,68,598,0.9835984910611776
1,2500.0,12,170.4,0,0.0,1.0,0.0,0.0,0.0,0.0,63.0,0,0,1,132,273,0.6613995485327314
0,3080.0,114,141.1,0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0,0,1,198,1620,0.8619737750172533
0,2220.0,25,60.4,0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0,0,1,39,402,0.8684556695606419
0,1910.0,174,107.2,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0,0,1,341,1680,0.8619737750172533
0,2040.0,61,73.0,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,1,70,175,0.9835984910611776
1,0.0,5,90.2,0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5,0,0,108,5,0.7082847141190198
0,1540.0,68,91.6,0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0,0,1,108,1052,0.9666999666999667
1,2560.0,356,53.2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,357,1862,0.9654934437543133
1,0.0,0,1027.7,0,1.0,0.0,1.0,0.0,0.0,0.0,88.0,66,0,0,790,0,0.18319719953325553
0,0.0,1,244.7,0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,26,0,0,176,1,0.25373134328358216
0,1730.0,48,62.9,0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0,0,1,77,589,0.8851894374282434
1,1560.0,17,994.9,0,1.0,1.0,1.0,1.0,0.0,0.0,103.0,30,0,1,973,912,0.8334998334998335
0,0.0,6,87.2,0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4,0,0,37,6,0.5337995337995338
0,1730.0,105,85.6,0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,0,0,1,197,1611,0.8274672187715666
0,1170.0,16,71.9,0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0,0,1,157,219,0.8065140277329894
0,5680.0,299,482.2,0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,15,0,1,579,1092,1.0
0,1310.0,28,96.2,0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0,0,1,97,170,0.8851894374282434
0,1950.0,76,73.6,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0,0,1,152,869,0.666999666999667
0,0.0,5,1746.2,0,1.0,0.0,0.0,0.0,0.0,0.0,122.0,107,1,0,1569,5,0.5981630309988519
0,1490.0,55,103.6,0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0,0,1,121,1265,0.9507954731835329
